time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
30.8,-0.0153,3.3971,-2.9517,-3.2445,2.9935,-1.5598,-0.2131,3.2543
30.9,-0.0153,3.3971,-2.9517,-3.2371,2.9291,-1.3853,-0.1485,3.2556
31.001,-0.0153,3.3971,-2.9517,-3.158,2.764,-0.9238,0.0286,3.2058
31.1,-0.0153,3.3971,-2.9517,-3.0663,2.6758,-0.6784,0.1324,3.1351
31.2,-0.0153,3.3971,-2.9517,-2.9636,2.6111,-0.5082,0.2154,3.0512
31.3,-0.0153,3.3971,-2.9517,-2.8897,2.5752,-0.4189,0.2646,2.9896
31.4,-0.0153,3.3971,-2.9517,-2.8756,2.569,-0.4133,0.2733,2.9777
31.5,-0.0153,3.3971,-2.9517,-2.8618,2.5628,-0.4276,0.282,2.9662
31.6,-0.0153,3.3971,-2.9517,-2.8491,2.557,-0.4384,0.2902,2.9557
31.7,-0.0153,3.3971,-2.9517,-2.8355,2.5505,-0.4482,0.2991,2.9445
31.8,-0.0153,3.3971,-2.9517,-2.8215,2.5436,-0.4636,0.3085,2.9331
31.9,-0.0153,3.3971,-2.9517,-2.8061,2.5357,-0.4777,0.3192,2.9206
32.0,-0.0153,3.3971,-2.9517,-2.7894,2.5269,-0.4941,0.331,2.9074
32.1,-0.0153,3.3971,-2.9517,-2.7751,2.519,-0.5072,0.3414,2.8961
32.2,-0.0153,3.3971,-2.9517,-2.7527,2.5061,-0.529,0.3583,2.8787
32.3,-0.0153,3.3971,-2.9517,-2.7328,2.4942,-0.5486,0.3738,2.8636
32.4,-0.0153,3.3971,-2.9517,-2.7125,2.4814,-0.5683,0.3901,2.8484
32.5,-0.0153,3.3971,-2.9517,-2.6923,2.4681,-0.5889,0.407,2.8336
32.6,-0.0153,3.3971,-2.9517,-2.6718,2.454,-0.6096,0.4247,2.8189
32.7,-0.0153,3.3971,-2.9517,-2.653,2.4405,-0.6304,0.4415,2.8058
32.8,-0.0153,3.3971,-2.9517,-2.6325,2.4252,-0.6512,0.4605,2.7919
32.9,-0.0153,3.3971,-2.9517,-2.6248,2.4192,-0.6599,0.4678,2.7867
33.0,-0.0153,3.3971,-2.9517,-2.5959,2.396,-0.6905,0.496,2.7679
33.1,-0.0153,3.3971,-2.9517,-2.5708,2.3746,-0.7177,0.5218,2.7525
33.2,-0.0153,3.3971,-2.9517,-2.5509,2.3567,-0.7405,0.5431,2.7407
33.3,-0.0153,3.3971,-2.9517,-2.5313,2.3382,-0.7634,0.565,2.7297
33.4,-0.0153,3.3971,-2.9517,-2.5131,2.3204,-0.7864,0.5859,2.72
33.5,-0.0153,3.3971,-2.9517,-2.4948,2.3015,-0.8083,0.6079,2.7107
33.6,-0.0153,3.3971,-2.9517,-2.4809,2.2866,-0.8257,0.6252,2.7041
33.701,-0.0153,3.3971,-2.9517,-2.4696,2.2742,-0.8388,0.6395,2.699
33.8,-0.0153,3.3971,-2.9517,-2.4416,2.2419,-0.8748,0.6765,2.6872
33.901,-0.0153,3.3971,-2.9517,-2.4239,2.2202,-0.8966,0.7011,2.6807
34.0,-0.0153,3.3971,-2.9517,-2.41,2.2024,-0.9151,0.7212,2.6762
34.1,-0.0153,3.3971,-2.9517,-2.3911,2.177,-0.9413,0.7497,2.6707
34.2,-0.0153,3.3971,-2.9517,-2.3759,2.1556,-0.9641,0.7736,2.6672
34.3,-0.0153,3.3971,-2.9517,-2.3615,2.1342,-0.9849,0.7974,2.6645
34.4,-0.0153,3.3971,-2.9517,-2.35,2.1166,-0.999,0.8168,2.6628
34.5,-0.0153,3.3971,-2.9517,-2.3333,2.0897,-1.021,0.8464,2.6613
34.6,-0.0153,3.3971,-2.9517,-2.3182,2.0641,-1.0514,0.8744,2.6609
34.7,-0.0153,3.3971,-2.9517,-2.3053,2.0408,-1.0744,0.8996,2.6615
34.8,-0.0153,3.3971,-2.9517,-2.2994,2.0298,-1.0832,0.9116,2.6621
34.9,-0.0153,3.3971,-2.9517,-2.2809,1.9934,-1.1181,0.9508,2.6652
35.001,-0.0153,3.3971,-2.9517,-2.2698,1.9699,-1.1399,0.9761,2.6683
35.1,-0.0153,3.3971,-2.9517,-2.2592,1.9458,-1.1627,1.0017,2.6723
35.2,-0.0153,3.3971,-2.9517,-2.2497,1.9233,-1.1802,1.0256,2.6767
35.3,-0.0153,3.3971,-2.9517,-2.2406,1.9004,-1.201,1.0498,2.6818
35.4,-0.0153,3.3971,-2.9517,-2.229,1.8691,-1.2271,1.0827,2.6898
35.501,-0.0153,3.3971,-2.9517,-2.2202,1.8434,-1.249,1.1096,2.6973
35.601,-0.0153,3.3971,-2.9517,-2.2124,1.8187,-1.2708,1.1354,2.7053
35.7,-0.0153,3.3971,-2.9517,-2.2053,1.7946,-1.2926,1.1603,2.7137
35.8,-0.0153,3.3971,-2.9517,-2.198,1.7679,-1.3144,1.188,2.7237
35.9,-0.0153,3.3971,-2.9517,-2.1929,1.747,-1.3329,1.2094,2.7321
36.0,-0.0153,3.3971,-2.9517,-2.1857,1.7151,-1.3601,1.2421,2.7458
36.1,-0.0153,3.3971,-2.9517,-2.1804,1.6889,-1.382,1.2688,2.7578
36.2,0.0,0.0,-0.0033,-2.1756,1.6613,-1.4038,1.6541,2.7374
36.3,0.0,0.0,-0.0033,-2.1714,1.6346,-1.4256,1.6273,2.7179
36.4,0.0,0.0,-0.0033,-2.1678,1.6074,-1.4474,1.6002,2.6987
36.5,0.0,0.0,-0.0033,-2.1648,1.5794,-1.4715,1.5723,2.6797
36.6,0.0,0.0,-0.0033,-2.1628,1.5564,-1.491,1.5492,2.6646
36.7,0.0,0.0,-0.0033,-2.1609,1.5283,-1.5139,1.5211,2.6468
36.8,0.0,0.0,-0.0033,-2.1594,1.4937,-1.5413,1.4865,2.6257
36.9,0.0,0.0,-0.0033,-2.159,1.4647,-1.5652,1.4576,2.609
37.0,0.0,0.0,-0.0033,-2.1592,1.4369,-1.587,1.4297,2.5936
37.1,0.0,0.0,-0.0033,-2.16,1.4104,-1.6099,1.4032,2.5797
37.2,0.0,0.0,-0.0033,-2.1615,1.3822,-1.6329,1.375,2.5657
37.3,0.0,0.0,-0.0033,-2.1637,1.3536,-1.6558,1.3464,2.5522
37.4,0.0,0.0,-0.0033,-2.1665,1.3254,-1.6787,1.3182,2.5397
37.5,0.0,0.0,-0.0033,-2.1699,1.2972,-1.7017,1.29,2.5281
37.6,0.0,0.0,-0.0033,-2.1739,1.2697,-1.7256,1.2624,2.5176
37.701,0.0,0.0,-0.0033,-2.1784,1.2435,-1.7474,1.2363,2.5083
37.8,0.0,0.0,-0.0033,-2.1822,1.2231,-1.7649,1.2159,2.5016
37.9,0.0,0.0,-0.0033,-2.1891,1.1908,-1.7921,1.1836,2.4921
38.0,0.0,0.0,-0.0033,-2.1954,1.1648,-1.8162,1.1575,2.4853
38.1,0.0,0.0,-0.0033,-2.2025,1.1381,-1.8368,1.1308,2.4791
38.2,0.0,0.0,-0.0033,-2.2098,1.1124,-1.8576,1.1051,2.474
38.3,0.0,0.0,-0.0033,-2.2178,1.0868,-1.8804,1.0794,2.4697
38.4,0.0,0.0,-0.0033,-2.2262,1.0616,-1.9024,1.0543,2.4664
38.5,0.0,0.0,-0.0033,-2.2332,1.042,-1.9186,1.0346,2.4643
38.6,0.0,0.0,-0.0033,-2.2427,1.0168,-1.9394,1.0093,2.4625
