time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
8.1,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0677,0.4088,0.4089
8.2,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0731,0.4088,0.4089
8.3,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0785,0.4088,0.4089
8.4,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0764,0.4088,0.4089
8.5,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0819,0.4088,0.4089
8.6,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0764,0.4088,0.4089
8.7,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0742,0.4088,0.4089
8.8,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0752,0.4088,0.4089
8.9,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0742,0.4088,0.4089
9.001,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0752,0.4088,0.4089
9.1,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0677,0.4088,0.4089
9.2,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0654,0.4088,0.4089
9.3,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0665,0.4088,0.4089
9.4,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0665,0.4088,0.4089
9.5,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0688,0.4088,0.4089
9.6,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0752,0.4088,0.4089
9.7,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0752,0.4088,0.4089
9.8,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0764,0.4088,0.4089
9.9,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0796,0.4088,0.4089
10.0,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0775,0.4088,0.4089
10.1,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0688,0.4088,0.4089
10.2,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0632,0.4088,0.4089
10.3,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0654,0.4088,0.4089
10.4,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0688,0.4088,0.4089
10.5,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0719,0.4088,0.4089
10.6,2.0421,-1.5001,-1.5785,2.4508,-1.5127,-0.0796,0.4088,0.4089
10.7,2.0421,-1.5001,-1.5785,2.4503,-1.5126,-0.0775,0.4083,0.4085
10.8,2.0421,-1.5001,-1.5785,2.4502,-1.5126,-0.084,0.4083,0.4084
10.9,2.0421,-1.5001,-1.5785,2.4502,-1.5126,-0.1068,0.4083,0.4084
11.0,2.0421,-1.5001,-1.5785,2.4502,-1.5126,-0.1155,0.4083,0.4084
11.1,2.0421,-1.5001,-1.5785,2.4502,-1.5126,-0.133,0.4083,0.4084
11.2,2.0421,-1.5001,-1.5785,2.4502,-1.5126,-0.1691,0.4083,0.4084
11.3,2.0421,-1.5001,-1.5785,2.4502,-1.5126,-0.2018,0.4083,0.4084
11.4,2.0421,-1.5001,-1.5785,2.4502,-1.5126,-0.2377,0.4083,0.4084
11.5,2.042,-1.5272,-1.5697,2.4641,-1.5165,-0.2813,0.4221,0.4222
11.6,2.042,-1.5272,-1.5697,2.5159,-1.5341,-0.3501,0.4739,0.4739
11.7,2.042,-1.5531,-1.5697,2.592,-1.5663,-0.4384,0.55,0.5502
11.8,2.0416,-1.607,-1.5893,2.6744,-1.6124,-0.5552,0.6328,0.6329
11.9,2.0405,-1.636,-1.6134,2.767,-1.6825,-0.6971,0.7278,0.728
12.0,2.0364,-1.6911,-1.6699,2.8398,-1.7526,-0.8378,0.8055,0.8057
12.1,2.0331,-1.7178,-1.7038,2.8877,-1.8197,-1.0156,0.8606,0.8607
12.2,2.0282,-1.7486,-1.7376,2.9293,-1.9094,-1.1966,0.9153,0.9153
12.3,2.0162,-1.8065,-1.8085,2.9602,-2.017,-1.3516,0.967,0.9672
12.4,2.0004,-1.8632,-1.8665,2.9749,-2.1429,-1.5141,1.0137,1.0139
12.5,1.9902,-1.894,-1.9056,2.9701,-2.2745,-1.6581,1.0505,1.0512
12.6,1.9666,-1.9537,-1.9799,2.9455,-2.4142,-1.7923,1.0812,1.0817
12.7,1.939,-2.0105,-2.0584,2.9138,-2.5531,-1.9057,1.1155,1.1157
12.8,1.9079,-2.0638,-2.127,2.8558,-2.6911,-2.0038,1.1363,1.1367
12.9,1.8637,-2.1284,-2.2002,2.7851,-2.8256,-2.0867,1.1553,1.1555
13.001,1.8133,-2.1907,-2.2928,2.7011,-2.9572,-2.1696,1.1729,1.173
13.1,1.7692,-2.2372,-2.3616,2.6073,-3.0827,-2.2373,1.1906,1.1906
13.2,1.7263,-2.2771,-2.4173,2.5028,-3.2032,-2.3092,1.2081,1.2085
13.3,1.6528,-2.3348,-2.51,2.3895,-3.3177,-2.3716,1.2282,1.2283
13.4,1.5984,-2.3714,-2.5862,2.2696,-3.4279,-2.414,1.2516,1.2517
13.5,1.5351,-2.4076,-2.6496,2.1456,-3.534,-2.4435,1.2812,1.2812
13.6,1.4757,-2.4371,-2.7053,2.0165,-3.6384,-2.4653,1.3173,1.3175
13.7,1.4757,-2.4371,-2.7053,2.0165,-3.6384,-2.4653,1.3173,1.3175
13.8,1.3347,-2.4911,-2.8513,1.7659,-3.8382,-2.473,1.4141,1.4144
13.9,1.2872,-2.5039,-2.8962,1.6242,-3.9512,-2.463,1.4858,1.486
14.0,1.2212,-2.518,-2.955,1.4991,-4.053,-2.4555,1.5599,1.56
14.1,1.1526,-2.5289,-3.0063,1.371,-4.1618,-2.4216,1.6475,1.6475
14.2,1.0969,-2.5346,-3.0608,1.2476,-4.2773,-2.366,1.7492,1.7492
14.3,1.0679,-2.5365,-3.087,1.1311,-4.4015,-2.2984,1.8657,1.8661
14.4,1.0151,-2.5381,-3.1198,1.0247,-4.5331,-2.2263,1.9948,1.995
14.5,0.9807,-2.5376,3.1264,0.9244,-4.6768,-2.1457,2.1398,2.1399
14.6,0.9807,-2.5376,3.1264,0.8412,-4.8165,-2.0726,2.2807,2.2831
14.7,0.9531,-2.5361,3.0828,0.7639,-4.9678,-2.0279,2.4386,2.439
14.8,0.2286,-2.5753,-2.9527,0.7041,-5.0913,-2.0213,2.5605,2.5605
14.9,0.0992,-2.6014,-2.9365,0.6442,-5.2137,-2.0323,2.6685,2.6685
15.0,0.0586,-2.6086,-2.9681,0.5324,-5.4335,-2.0431,2.8643,2.8644
15.1,0.0586,-2.6086,-2.9681,0.4574,-5.583,-2.0312,2.9986,3.001
15.2,0.0324,-2.6117,-3.0238,0.3808,-5.7384,-2.0279,3.146,3.146
15.3,0.0324,-2.6117,-3.0238,0.3048,-5.8922,-2.0246,3.2897,3.2917
15.4,-0.0154,-2.6152,-3.0718,0.2316,-6.0489,-1.9886,3.4426,3.4426
15.5,-0.0154,-2.6152,-3.0718,0.1661,-6.2107,-1.9352,3.5993,3.6
15.6,-0.0154,-2.6152,-3.0718,0.1111,-6.3754,-1.8665,3.7598,3.7623
15.7,-0.0154,-2.6152,-3.0718,0.0643,-6.5454,-1.7977,3.9262,3.931
15.8,-0.0154,-2.6152,-3.0718,0.0369,-6.7141,-1.6886,4.0926,4.0992
15.9,-0.0154,-2.6152,-3.0718,0.0268,-6.9113,-1.5708,4.2886,4.2963
16.0,-0.0154,-2.6152,-3.0718,0.0325,-6.9924,-1.4933,4.3698,4.3774
16.1,-0.0154,-2.6152,-3.0718,0.0681,-7.2346,-1.3483,4.614,4.6201
