time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
31.901,1.6202,0.0177,0.0262,1.5992,0.2088,0.5138,0.1916,0.1923
32.001,1.6202,0.0177,0.0262,1.5992,0.2088,0.5138,0.1916,0.1923
32.1,1.6202,0.0177,0.0262,1.5993,0.2088,0.5138,0.1916,0.1923
32.2,1.6202,0.0177,0.0262,1.5993,0.2088,0.5138,0.1917,0.1923
32.3,1.6202,0.0177,0.0262,1.5993,0.2088,0.5138,0.1917,0.1923
32.4,1.6202,0.0177,0.0262,1.5993,0.2088,0.5138,0.1917,0.1923
32.5,1.6202,0.0177,0.0262,1.5993,0.2088,0.5138,0.1917,0.1923
32.6,1.6202,0.0177,0.0262,1.5993,0.2088,0.5138,0.1917,0.1923
32.7,1.6202,0.0177,0.0262,1.5993,0.2088,0.5138,0.1917,0.1923
32.801,1.6202,0.0177,0.0262,1.5993,0.2089,0.5138,0.1917,0.1923
32.9,1.6202,0.0177,0.0262,1.5993,0.2089,0.5138,0.1917,0.1923
33.001,1.6202,0.0177,0.0262,1.5993,0.2089,0.5138,0.1917,0.1923
33.1,1.6202,0.0177,0.0262,1.5993,0.2089,0.5138,0.1917,0.1923
33.2,1.6202,0.0177,0.0262,1.5993,0.2089,0.5138,0.1917,0.1923
33.3,1.6202,0.0177,0.0262,1.5993,0.2089,0.5138,0.1917,0.1923
33.4,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1923
33.501,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1923
33.6,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1924
33.7,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1924
33.8,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1924
33.9,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1924
34.0,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1924
34.1,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1924
34.2,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1924
34.301,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1924
34.4,1.6202,0.0177,0.0262,1.5994,0.2089,0.5138,0.1917,0.1924
34.501,1.6202,0.0177,0.0262,1.5995,0.209,0.5138,0.1918,0.1924
34.6,1.6202,0.0177,0.0262,1.5996,0.209,0.5138,0.1918,0.1924
34.701,1.6202,0.0177,0.0262,1.601,0.2098,0.5149,0.1926,0.1931
34.8,1.6202,0.0177,0.0262,1.6061,0.2127,0.5192,0.1954,0.1956
34.9,1.6202,0.0177,0.0262,1.621,0.2214,0.5313,0.2036,0.2037
35.0,1.6202,0.0177,0.0262,1.6393,0.2324,0.5519,0.2142,0.2156
35.1,1.6711,0.019,0.0284,1.6558,0.2428,0.5726,0.2241,0.2243
35.2,1.6711,0.019,0.0284,1.6703,0.2525,0.5913,0.2334,0.2334
35.3,1.6711,0.019,0.0284,1.6822,0.2607,0.6065,0.2412,0.2419
35.4,1.7277,0.0208,0.0316,1.6957,0.2701,0.6217,0.2502,0.2514
35.5,1.7277,0.0208,0.0316,1.7095,0.2801,0.637,0.2598,0.26
35.6,1.7277,0.0208,0.0316,1.7195,0.2877,0.6491,0.267,0.267
35.701,1.7277,0.0208,0.0316,1.7247,0.2917,0.6589,0.2709,0.271
35.8,1.7277,0.0208,0.0316,1.7322,0.2976,0.6686,0.2765,0.2768
35.9,1.7277,0.0208,0.0316,1.7374,0.3017,0.674,0.2804,0.2811
36.0,1.7277,0.0208,0.0316,1.7441,0.3071,0.6873,0.2857,0.2868
36.1,1.7868,0.0226,0.0316,1.7504,0.3124,0.6948,0.2907,0.292
36.201,1.7868,0.0226,0.0316,1.7569,0.3178,0.7035,0.296,0.2967
36.3,1.7868,0.0226,0.0316,1.7622,0.3224,0.7112,0.3003,0.3007
36.4,1.7868,0.0226,0.0316,1.7658,0.3255,0.7177,0.3034,0.3036
36.5,1.7868,0.0226,0.0316,1.7687,0.3281,0.7222,0.3058,0.306
36.601,1.7868,0.0226,0.0316,1.7713,0.3304,0.7254,0.3081,0.3081
36.7,1.7868,0.0226,0.0316,1.7726,0.3315,0.7276,0.3092,0.3092
36.8,1.7868,0.0226,0.0316,1.7754,0.334,0.7309,0.3116,0.3116
36.9,1.7868,0.0226,0.0316,1.7767,0.3352,0.733,0.3127,0.3127
37.0,1.7868,0.0226,0.0316,1.7788,0.3371,0.7364,0.3146,0.3146
37.1,1.7868,0.0226,0.0316,1.7805,0.3386,0.7384,0.316,0.3161
37.2,1.7868,0.0226,0.0316,1.7829,0.3408,0.7418,0.3182,0.3182
37.3,1.7868,0.0226,0.0316,1.7843,0.3421,0.7439,0.3194,0.3195
37.4,1.7868,0.0226,0.0316,1.7858,0.3435,0.7461,0.3207,0.3208
37.5,1.7868,0.0226,0.0316,1.7868,0.3444,0.7484,0.3216,0.3218
37.6,1.7868,0.0226,0.0316,1.7878,0.3454,0.7505,0.3225,0.3227
37.7,1.7868,0.0226,0.0316,1.7883,0.3458,0.7505,0.3229,0.3231
37.8,1.7868,0.0226,0.0316,1.7883,0.3458,0.7505,0.323,0.3232
37.9,1.7868,0.0226,0.0316,1.7883,0.3459,0.7505,0.323,0.3232
38.0,1.7868,0.0226,0.0316,1.7884,0.3459,0.7505,0.323,0.3232
38.1,1.7868,0.0226,0.0316,1.7884,0.3459,0.7505,0.323,0.3232
38.2,1.7868,0.0226,0.0316,1.7884,0.3459,0.7505,0.323,0.3233
38.301,1.7868,0.0226,0.0316,1.7904,0.3477,0.7505,0.3248,0.3251
38.4,1.7868,0.0226,0.0316,1.7936,0.3508,0.7559,0.3278,0.3282
38.5,1.7868,0.0226,0.0316,1.7963,0.3533,0.7592,0.3302,0.3308
38.6,1.7868,0.0226,0.0316,1.799,0.3559,0.7625,0.3327,0.3335
38.7,1.7868,0.0226,0.0316,1.8017,0.3585,0.7669,0.3352,0.3362
38.801,1.8441,0.0245,0.0328,1.8062,0.3629,0.77,0.3394,0.3405
38.9,1.8441,0.0245,0.0328,1.8123,0.3688,0.7788,0.3452,0.3458
39.0,1.8441,0.0245,0.0328,1.8208,0.3773,0.7898,0.3534,0.3536
39.101,1.8441,0.0245,0.0328,1.8293,0.3861,0.8039,0.3619,0.3619
39.2,1.8441,0.0245,0.0328,1.8363,0.3934,0.8149,0.369,0.369
39.3,1.8441,0.0245,0.0328,1.8415,0.399,0.8236,0.3744,0.3745
39.4,1.8441,0.0245,0.0328,1.845,0.4028,0.8301,0.3781,0.3783
39.5,1.8441,0.0245,0.0328,1.8476,0.4057,0.8344,0.3809,0.3812
39.6,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.3809,0.3813
39.7,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
39.8,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
39.901,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
40.0,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
40.1,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
40.2,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
40.3,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
40.401,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
40.5,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
40.6,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
40.7,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
40.8,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
40.901,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
41.0,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
41.1,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
41.201,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
41.3,1.8441,0.0245,0.0328,1.8477,0.4058,0.8357,0.381,0.3813
41.4,1.8441,0.0245,0.0328,1.8477,0.4059,0.8357,0.381,0.3814
41.5,1.8441,0.0245,0.0328,1.8484,0.4066,0.8357,0.3817,0.3821
41.6,1.8441,0.0245,0.0328,1.8548,0.4137,0.8421,0.3887,0.3894
41.7,1.9015,0.0264,0.0349,1.8693,0.4303,0.8563,0.4047,0.4051
41.8,1.9015,0.0264,0.0349,1.8807,0.4438,0.8781,0.4179,0.4179
41.9,1.9015,0.0264,0.0349,1.8931,0.4591,0.8988,0.4327,0.4327
42.0,1.9015,0.0264,0.0349,1.903,0.4718,0.9163,0.4451,0.4454
42.1,1.9554,0.0283,0.0361,1.913,0.485,0.9317,0.4579,0.4586
42.201,1.9554,0.0283,0.0361,1.92,0.4947,0.9458,0.4673,0.4677
42.3,1.9554,0.0283,0.0361,1.9285,0.5066,0.9578,0.4789,0.479
42.4,1.9554,0.0283,0.0361,1.9336,0.514,0.9687,0.4861,0.4862
42.5,1.9554,0.0283,0.0361,1.9402,0.5238,0.9795,0.4956,0.4956
42.6,1.9554,0.0283,0.0361,1.9463,0.5329,0.9905,0.5045,0.5046
42.7,1.9554,0.0283,0.0361,1.9516,0.5411,1.0015,0.5126,0.5128
42.8,1.9554,0.0283,0.0361,1.9562,0.5484,1.0102,0.5197,0.52
42.9,1.9554,0.0283,0.0361,1.9604,0.5553,1.0189,0.5264,0.527
43.0,2.0079,0.0302,0.0361,1.9633,0.56,1.0254,0.531,0.5316
43.1,2.0079,0.0302,0.0361,1.966,0.5644,1.0308,0.5354,0.5358
43.2,2.0079,0.0302,0.0361,1.9678,0.5675,1.0352,0.5384,0.5387
43.3,2.0079,0.0302,0.0361,1.969,0.5694,1.0385,0.5402,0.5406
43.4,2.0079,0.0302,0.0361,1.9701,0.5714,1.0395,0.5422,0.5425
43.5,2.0079,0.0302,0.0361,1.9711,0.5731,1.0418,0.5438,0.5441
43.6,2.0079,0.0302,0.0361,1.9719,0.5744,1.0439,0.5451,0.5454
43.701,2.0079,0.0302,0.0361,1.972,0.5746,1.0451,0.5453,0.5455
43.8,2.0079,0.0302,0.0361,1.972,0.5746,1.0451,0.5453,0.5455
43.9,2.0079,0.0302,0.0361,1.972,0.5746,1.0451,0.5453,0.5455
44.0,2.0079,0.0302,0.0361,1.972,0.5746,1.0451,0.5453,0.5456
44.1,2.0079,0.0302,0.0361,1.972,0.5746,1.0451,0.5453,0.5456
44.2,2.0079,0.0302,0.0361,1.972,0.5746,1.0451,0.5453,0.5456
44.3,2.0079,0.0302,0.0361,1.972,0.5746,1.0451,0.5453,0.5456
44.4,2.0079,0.0302,0.0361,1.972,0.5746,1.0451,0.5454,0.5456
44.5,2.0079,0.0302,0.0361,1.972,0.5746,1.0451,0.5454,0.5456
44.6,2.0079,0.0302,0.0361,1.972,0.5747,1.0451,0.5454,0.5456
44.7,2.0079,0.0302,0.0361,1.972,0.5747,1.0451,0.5454,0.5456
44.8,2.0079,0.0302,0.0361,1.972,0.5747,1.0451,0.5454,0.5456
44.9,2.0079,0.0302,0.0361,1.972,0.5747,1.0451,0.5454,0.5456
45.0,2.0079,0.0302,0.0361,1.972,0.5747,1.0451,0.5454,0.5456
45.101,2.0079,0.0302,0.0361,1.972,0.5747,1.0451,0.5454,0.5456
45.2,2.0079,0.0302,0.0361,1.972,0.5747,1.0451,0.5454,0.5456
45.3,2.0079,0.0302,0.0361,1.972,0.5747,1.0451,0.5454,0.5456
45.401,2.0079,0.0302,0.0361,1.972,0.5747,1.0451,0.5454,0.5456
45.5,2.0079,0.0302,0.0361,1.9721,0.5747,1.0439,0.5454,0.5457
45.6,2.0079,0.0302,0.0361,1.9721,0.5747,1.0439,0.5454,0.5457
45.7,2.0079,0.0302,0.0361,1.9721,0.5747,1.0439,0.5454,0.5457
45.801,2.0079,0.0302,0.0361,1.9721,0.5747,1.0439,0.5454,0.5457
45.9,2.0079,0.0302,0.0361,1.9721,0.5747,1.0439,0.5454,0.5457
46.0,2.0079,0.0302,0.0361,1.9721,0.5747,1.0439,0.5454,0.5457
46.1,2.0079,0.0302,0.0361,1.9721,0.5747,1.0439,0.5455,0.5457
46.201,2.0079,0.0302,0.0361,1.9721,0.5748,1.0439,0.5455,0.5457
46.3,2.0079,0.0302,0.0361,1.9721,0.5748,1.0439,0.5455,0.5457
46.4,2.0079,0.0302,0.0361,1.9721,0.5748,1.0439,0.5455,0.5457
46.5,2.0079,0.0302,0.0361,1.9721,0.5748,1.0439,0.5455,0.5457
46.6,2.0079,0.0302,0.0361,1.9721,0.5748,1.0439,0.5455,0.5457
46.7,2.0079,0.0302,0.0361,1.9721,0.5748,1.0439,0.5455,0.5457
46.8,2.0079,0.0302,0.0361,1.9721,0.5748,1.0439,0.5455,0.5458
46.9,2.0079,0.0302,0.0361,1.9721,0.5748,1.0439,0.5455,0.5458
47.0,2.0079,0.0302,0.0361,1.9721,0.5748,1.0439,0.5455,0.5458
47.1,2.0079,0.0302,0.0361,1.9721,0.5748,1.0439,0.5455,0.5458
47.2,2.0079,0.0302,0.0361,1.9721,0.5749,1.0439,0.5456,0.5458
47.3,2.0079,0.0302,0.0361,1.9721,0.5749,1.0439,0.5456,0.5458
47.4,2.0079,0.0302,0.0361,1.9721,0.5749,1.0439,0.5456,0.5458
47.5,2.0079,0.0302,0.0361,1.9721,0.5749,1.0439,0.5456,0.5458
47.6,2.0079,0.0302,0.0361,1.9721,0.5749,1.0439,0.5456,0.5458
47.7,2.0079,0.0302,0.0361,1.9721,0.5749,1.0439,0.5456,0.5458
47.8,2.0079,0.0302,0.0361,1.9721,0.5749,1.0439,0.5456,0.5458
47.9,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
48.0,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
48.101,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
48.2,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
48.3,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
48.4,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
48.5,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
48.6,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
48.7,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
48.8,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
48.9,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
49.0,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
49.1,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
49.2,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
49.3,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
49.4,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
49.5,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
49.6,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5458
49.7,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5459
49.8,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5459
49.9,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5459
50.0,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5459
50.1,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5459
50.2,2.0079,0.0302,0.0361,1.9722,0.5749,1.0439,0.5456,0.5459
