time_s,ref_x,ref_y,ref_theta,real_x,real_y,real_theta,cte_m,dist_to_ref
32.0,0.9647,3.4391,3.1002,0.8971,2.331,-3.0096,1.1099,1.1102
32.1,0.9647,3.4391,3.1002,0.896,2.3309,-3.0096,1.1101,1.1104
32.2,0.9647,3.4391,3.1002,0.8964,2.331,-3.0096,1.1101,1.1103
32.301,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
32.4,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
32.501,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
32.6,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
32.7,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
32.8,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
32.901,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
33.0,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
33.1,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
33.2,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
33.3,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
33.401,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
33.5,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
33.6,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
33.7,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
33.801,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
33.9,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
34.0,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
34.101,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
34.201,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.1101,1.1103
34.3,0.9647,3.4391,3.1002,0.8959,2.3309,-3.0096,1.1101,1.1104
34.4,0.9647,3.4391,3.1002,0.8964,2.331,-3.0096,1.1101,1.1103
34.5,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.11,1.1103
34.6,0.9647,3.4391,3.1002,0.8965,2.331,-3.0096,1.11,1.1103
34.7,0.9647,3.4391,3.1002,0.8947,2.3307,-3.0096,1.1104,1.1106
34.8,0.9647,3.4391,3.1002,0.8917,2.3303,-3.0086,1.1109,1.1112
34.9,0.9088,3.4415,3.1002,0.8882,2.3299,-3.0063,1.1115,1.1118
35.0,0.9088,3.4415,3.1002,0.8846,2.3294,-3.0032,1.1122,1.1124
35.1,0.9088,3.4415,3.1002,0.8812,2.3289,-2.9999,1.1128,1.1129
35.2,0.9088,3.4415,3.1002,0.876,2.3281,-2.9955,1.1138,1.1138
35.301,0.9088,3.4415,3.1002,0.8704,2.3273,-2.9899,1.1148,1.1149
35.4,0.9088,3.4415,3.1002,0.8633,2.3262,-2.9835,1.1162,1.1162
35.5,0.9088,3.4415,3.1002,0.8559,2.3249,-2.9758,1.1178,1.1178
35.601,0.9088,3.4415,3.1002,0.8479,2.3236,-2.9683,1.1195,1.1196
35.7,0.9088,3.4415,3.1002,0.8402,2.3222,-2.9596,1.1212,1.1214
35.801,0.8569,3.4435,3.1023,0.8313,2.3205,-2.9508,1.1232,1.1233
35.9,0.8569,3.4435,3.1023,0.8222,2.3187,-2.9421,1.1254,1.1254
36.0,0.8569,3.4435,3.1023,0.8115,2.3164,-2.9311,1.128,1.128
36.1,0.8569,3.4435,3.1023,0.8008,2.3141,-2.9213,1.1308,1.1309
36.201,0.8569,3.4435,3.1023,0.7897,2.3115,-2.9103,1.1338,1.134
36.3,0.8022,3.4457,3.1034,0.7793,2.309,-2.8995,1.1367,1.1369
36.4,0.8022,3.4457,3.1034,0.7684,2.3062,-2.8875,1.1399,1.14
36.5,0.8022,3.4457,3.1034,0.7575,2.3033,-2.8765,1.1432,1.1432
36.6,0.8022,3.4457,3.1034,0.7469,2.3003,-2.8636,1.1466,1.1467
36.701,0.8022,3.4457,3.1034,0.7377,2.2976,-2.8536,1.1496,1.1498
36.8,0.7475,3.4478,3.1034,0.7292,2.2951,-2.8461,1.1525,1.1528
36.9,0.7475,3.4478,3.1034,0.7204,2.2923,-2.8374,1.1556,1.1557
37.001,0.7475,3.4478,3.1034,0.7098,2.2889,-2.8274,1.1594,1.1594
37.1,0.7475,3.4478,3.1034,0.6991,2.2854,-2.8166,1.1634,1.1634
37.2,0.7475,3.4478,3.1034,0.6885,2.2817,-2.8056,1.1674,1.1675
37.3,0.7475,3.4478,3.1034,0.678,2.278,-2.7948,1.1716,1.1718
37.401,0.6858,3.4501,3.1046,0.6676,2.2741,-2.7838,1.1758,1.1761
37.5,0.6858,3.4501,3.1046,0.6566,2.2699,-2.773,1.1804,1.1805
37.6,0.6858,3.4501,3.1046,0.6453,2.2655,-2.7609,1.1853,1.1853
37.701,0.6858,3.4501,3.1046,0.634,2.2608,-2.7478,1.1904,1.1904
37.8,0.6858,3.4501,3.1046,0.6238,2.2565,-2.7358,1.1951,1.1952
37.9,0.6344,3.4519,3.1067,0.6151,2.2527,-2.726,1.1991,1.1994
38.001,0.6344,3.4519,3.1067,0.6067,2.249,-2.7163,1.2032,1.2033
38.1,0.6344,3.4519,3.1067,0.5989,2.2454,-2.7086,1.2071,1.2071
38.2,0.6344,3.4519,3.1067,0.5914,2.2418,-2.7009,1.2108,1.2108
38.3,0.6344,3.4519,3.1067,0.5836,2.2381,-2.6922,1.2148,1.2148
38.4,0.6344,3.4519,3.1067,0.5755,2.2342,-2.6824,1.2191,1.2192
38.5,0.6344,3.4519,3.1067,0.5666,2.2297,-2.6726,1.2239,1.2241
38.6,0.5768,3.4539,3.109,0.5577,2.2251,-2.6628,1.2287,1.2289
38.7,0.5768,3.4539,3.109,0.5493,2.2207,-2.6529,1.2334,1.2335
38.8,0.5768,3.4539,3.109,0.5407,2.216,-2.6421,1.2383,1.2384
38.9,0.5768,3.4539,3.109,0.5318,2.2111,-2.6321,1.2436,1.2436
39.0,0.5768,3.4539,3.109,0.5248,2.2071,-2.6246,1.2478,1.2478
39.1,0.5768,3.4539,3.109,0.5152,2.2016,-2.6126,1.2536,1.2538
39.2,0.5221,3.4556,3.11,0.5079,2.1973,-2.6039,1.2582,1.2584
39.3,0.5221,3.4556,3.11,0.5006,2.1929,-2.5951,1.2628,1.2629
39.4,0.5221,3.4556,3.11,0.4933,2.1884,-2.5854,1.2675,1.2676
39.5,0.5221,3.4556,3.11,0.4852,2.1833,-2.5756,1.2729,1.2729
39.6,0.5221,3.4556,3.11,0.4768,2.1778,-2.5656,1.2786,1.2786
39.7,0.5221,3.4556,3.11,0.4686,2.1724,-2.5559,1.2843,1.2843
39.801,0.5221,3.4556,3.11,0.4602,2.1668,-2.5461,1.2901,1.2903
39.901,0.4715,3.4571,3.1154,0.452,2.1612,-2.5361,1.296,1.2961
40.0,0.4715,3.4571,3.1154,0.4439,2.1555,-2.5264,1.3019,1.3019
40.1,0.4715,3.4571,3.1154,0.4381,2.1514,-2.5199,1.3062,1.3062
40.2,0.3622,3.4555,-3.0892,0.433,2.1476,-2.5133,1.3097,1.3097
40.3,0.3059,3.4513,-3.0521,0.4292,2.1449,-2.5089,1.3122,1.3122
40.401,0.3059,3.4513,-3.0521,0.4254,2.1421,-2.5035,1.3147,1.3147
40.5,0.2452,3.4445,-3.014,0.4221,2.1396,-2.4991,1.3167,1.3168
40.6,0.2452,3.4445,-3.014,0.4183,2.1368,-2.4948,1.3191,1.3191
40.7,0.2452,3.4445,-3.014,0.4144,2.1338,-2.4904,1.3215,1.3215
40.8,0.1933,3.4368,-2.9833,0.4105,2.1308,-2.485,1.3239,1.324
40.9,0.1933,3.4368,-2.9833,0.4064,2.1276,-2.4806,1.3264,1.3264
41.0,0.1933,3.4368,-2.9833,0.4025,2.1246,-2.4763,1.3288,1.3288
41.1,0.1933,3.4368,-2.9833,0.3988,2.1217,-2.4719,1.3311,1.3311
41.2,0.1933,3.4368,-2.9833,0.3953,2.1188,-2.4663,1.3333,1.3334
41.3,0.1383,3.4273,-2.9604,0.3918,2.116,-2.4621,1.3355,1.3355
41.4,0.1383,3.4273,-2.9604,0.3871,2.1122,-2.4576,1.3383,1.3383
41.5,0.1383,3.4273,-2.9604,0.3826,2.1085,-2.4522,1.3412,1.3412
41.6,0.1383,3.4273,-2.9604,0.3777,2.1044,-2.4457,1.3443,1.3443
41.701,0.1383,3.4273,-2.9604,0.3723,2.0999,-2.4391,1.3478,1.3478
41.801,0.1383,3.4273,-2.9604,0.3675,2.0958,-2.4337,1.351,1.351
41.9,0.0872,3.4175,-2.9484,0.3629,2.0919,-2.4272,1.3538,1.3539
42.0,0.0872,3.4175,-2.9484,0.3584,2.0879,-2.4216,1.3569,1.3569
42.1,0.0872,3.4175,-2.9484,0.354,2.084,-2.4152,1.3599,1.3599
42.201,0.0872,3.4175,-2.9484,0.3496,2.0801,-2.4098,1.3628,1.3628
42.301,0.0872,3.4175,-2.9484,0.3448,2.0757,-2.4042,1.3662,1.3662
42.4,0.0872,3.4175,-2.9484,0.3403,2.0716,-2.3977,1.3694,1.3694
42.5,0.0872,3.4175,-2.9484,0.3351,2.0668,-2.3901,1.3732,1.3732
42.6,0.0378,3.4077,-2.9442,0.3292,2.0612,-2.3836,1.3774,1.3776
42.7,0.0378,3.4077,-2.9442,0.3223,2.0547,-2.3736,1.3825,1.3826
42.801,0.0378,3.4077,-2.9442,0.3156,2.048,-2.3649,1.3877,1.3877
42.9,0.0378,3.4077,-2.9442,0.3091,2.0416,-2.3551,1.3928,1.3928
43.0,0.0378,3.4077,-2.9442,0.3035,2.0359,-2.3475,1.3972,1.3972
43.1,0.0378,3.4077,-2.9442,0.2963,2.0285,-2.3366,1.403,1.4031
43.2,0.0378,3.4077,-2.9442,0.2907,2.0227,-2.329,1.4077,1.4079
43.3,-0.0153,3.3971,-2.9517,0.2855,2.017,-2.3213,1.412,1.4125
43.401,-0.0153,3.3971,-2.9517,0.2798,2.011,-2.3126,1.417,1.4172
43.5,-0.0153,3.3971,-2.9517,0.2747,2.0053,-2.3051,1.4215,1.4217
43.601,-0.0153,3.3971,-2.9517,0.2697,1.9997,-2.2963,1.4261,1.4262
43.701,-0.0153,3.3971,-2.9517,0.265,1.9943,-2.2887,1.4305,1.4305
43.8,-0.0153,3.3971,-2.9517,0.2606,1.9893,-2.282,1.4346,1.4346
43.9,-0.0153,3.3971,-2.9517,0.2565,1.9845,-2.2756,1.4386,1.4386
44.0,-0.0153,3.3971,-2.9517,0.2526,1.9798,-2.2689,1.4424,1.4424
44.1,-0.0153,3.3971,-2.9517,0.2481,1.9745,-2.2614,1.4468,1.4468
44.2,-0.0153,3.3971,-2.9517,0.2436,1.9689,-2.2548,1.4514,1.4514
44.3,-0.0153,3.3971,-2.9517,0.2387,1.9628,-2.2471,1.4564,1.4566
44.4,-0.0153,3.3971,-2.9517,0.2338,1.9567,-2.2394,1.4615,1.4618
44.5,-0.0153,3.3971,-2.9517,0.2288,1.9504,-2.2319,1.4668,1.4672
44.6,-0.0153,3.3971,-2.9517,0.2238,1.9438,-2.2232,1.4723,1.4729
44.7,-0.0153,3.3971,-2.9517,0.2182,1.9364,-2.2145,1.4785,1.4792
44.8,-0.0153,3.3971,-2.9517,0.2132,1.9296,-2.2057,1.4843,1.4852
44.9,-0.0153,3.3971,-2.9517,0.2075,1.9218,-2.197,1.4908,1.492
45.0,-0.0153,3.3971,-2.9517,0.2019,1.9139,-2.1871,1.4975,1.499
45.1,-0.0153,3.3971,-2.9517,0.1962,1.9058,-2.1773,1.5044,1.5062
45.2,-0.0153,3.3971,-2.9517,0.1906,1.8977,-2.1665,1.5114,1.5135
45.3,-0.0153,3.3971,-2.9517,0.1849,1.889,-2.1555,1.5188,1.5213
45.4,-0.0153,3.3971,-2.9517,0.1795,1.8809,-2.1468,1.5258,1.5287
45.5,-0.0153,3.3971,-2.9517,0.1747,1.8733,-2.137,1.5323,1.5356
45.6,-0.0153,3.3971,-2.9517,0.17,1.8658,-2.1283,1.5388,1.5425
45.7,-0.0153,3.3971,-2.9517,0.1654,1.8583,-2.1195,1.5452,1.5494
45.8,-0.0153,3.3971,-2.9517,0.1613,1.8515,-2.1108,1.5512,1.5557
45.9,-0.0153,3.3971,-2.9517,0.1575,1.8451,-2.1031,1.5567,1.5616
46.0,-0.0153,3.3971,-2.9517,0.1522,1.8361,-2.0933,1.5646,1.57
46.101,-0.0153,3.3971,-2.9517,0.1473,1.8273,-2.0836,1.5723,1.5782
46.2,-0.0153,3.3971,-2.9517,0.1422,1.8183,-2.0736,1.5802,1.5867
46.3,-0.0153,3.3971,-2.9517,0.1378,1.81,-2.0639,1.5874,1.5944
46.4,-0.0153,3.3971,-2.9517,0.1339,1.8027,-2.0551,1.5939,1.6013
46.5,-0.0153,3.3971,-2.9517,0.1306,1.7963,-2.0474,1.5995,1.6074
46.6,-0.0153,3.3971,-2.9517,0.1276,1.7905,-2.041,1.6047,1.613
46.7,-0.0153,3.3971,-2.9517,0.1247,1.7847,-2.0345,1.6098,1.6185
46.8,-0.0153,3.3971,-2.9517,0.122,1.7793,-2.0279,1.6147,1.6236
46.901,-0.0153,3.3971,-2.9517,0.1188,1.7727,-2.0213,1.6206,1.63
47.0,-0.0153,3.3971,-2.9517,0.1154,1.7657,-2.0148,1.6268,1.6366
47.1,-0.0153,3.3971,-2.9517,0.1119,1.7583,-2.0071,1.6334,1.6438
47.2,-0.0153,3.3971,-2.9517,0.1075,1.7486,-1.9984,1.642,1.6531
47.3,-0.0153,3.3971,-2.9517,0.1038,1.7402,-1.9876,1.6496,1.6612
47.4,-0.0153,3.3971,-2.9517,0.0994,1.7302,-1.9776,1.6586,1.6709
47.5,-0.0153,3.3971,-2.9517,0.0951,1.7201,-1.9668,1.6677,1.6806
47.6,-0.0153,3.3971,-2.9517,0.091,1.71,-1.957,1.6769,1.6905
47.701,-0.0153,3.3971,-2.9517,0.0875,1.7013,-1.9473,1.6848,1.699
47.8,0.0522,-0.0002,-0.0033,0.0845,1.6936,-1.9385,1.6939,1.6941
47.9,0.0522,-0.0002,-0.0033,0.0814,1.6853,-1.9286,1.6856,1.6858
48.0,0.0522,-0.0002,-0.0033,0.0785,1.6776,-1.9211,1.6779,1.678
48.1,0.0522,-0.0002,-0.0033,0.0755,1.6691,-1.9111,1.6693,1.6694
48.2,0.0522,-0.0002,-0.0033,0.0723,1.66,-1.9024,1.6603,1.6603
48.3,0.0522,-0.0002,-0.0033,0.0699,1.6527,-1.8926,1.6529,1.6529
48.401,0.0522,-0.0002,-0.0033,0.0666,1.6426,-1.8829,1.6429,1.6429
48.5,0.0522,-0.0002,-0.0033,0.0637,1.6337,-1.8729,1.6339,1.6339
48.601,0.0522,-0.0002,-0.0033,0.0609,1.6245,-1.8631,1.6247,1.6247
48.701,0.0522,-0.0002,-0.0033,0.0583,1.6154,-1.8534,1.6156,1.6156
48.8,0.0522,-0.0002,-0.0033,0.0558,1.6069,-1.8446,1.6071,1.6071
48.9,0.0522,-0.0002,-0.0033,0.0539,1.5999,-1.8359,1.6,1.6
49.0,0.0522,-0.0002,-0.0033,0.0521,1.5933,-1.8293,1.5935,1.5935
49.1,0.0522,-0.0002,-0.0033,0.0517,1.5915,-1.8261,1.5916,1.5916
49.2,0.0522,-0.0002,-0.0033,0.049,1.5811,-1.8151,1.5813,1.5813
49.3,0.0522,-0.0002,-0.0033,0.0472,1.5739,-1.8087,1.5741,1.5741
49.4,0.0522,-0.0002,-0.0033,0.0453,1.5657,-1.801,1.5658,1.5659
49.5,0.0522,-0.0002,-0.0033,0.0431,1.5563,-1.7933,1.5565,1.5565
49.601,0.0522,-0.0002,-0.0033,0.041,1.5465,-1.7836,1.5466,1.5467
49.7,0.0522,-0.0002,-0.0033,0.0388,1.5363,-1.7748,1.5364,1.5365
49.8,0.0522,-0.0002,-0.0033,0.0366,1.5252,-1.764,1.5253,1.5254
49.9,0.0522,-0.0002,-0.0033,0.0341,1.5122,-1.7553,1.5123,1.5124
50.0,0.0522,-0.0002,-0.0033,0.0323,1.5018,-1.7466,1.5019,1.5021
50.1,0.0,0.0,-0.0033,0.0295,1.4856,-1.7333,1.4857,1.4859
50.2,0.0,0.0,-0.0033,0.0272,1.4706,-1.7225,1.4707,1.4708
50.3,0.0,0.0,-0.0033,0.0248,1.4547,-1.7127,1.4547,1.4549
50.4,0.0,0.0,-0.0033,0.0226,1.4381,-1.7029,1.4382,1.4383
50.5,0.0,0.0,-0.0033,0.0207,1.4233,-1.6942,1.4234,1.4234
50.6,0.0,0.0,-0.0033,0.0181,1.4016,-1.6821,1.4017,1.4017
50.7,0.0,0.0,-0.0033,0.0162,1.3831,-1.6722,1.3832,1.3832
50.801,0.0,0.0,-0.0033,0.0143,1.3631,-1.6635,1.3632,1.3632
50.9,0.0,0.0,-0.0033,0.0125,1.3422,-1.6537,1.3423,1.3423
51.0,0.0,0.0,-0.0033,0.0108,1.3202,-1.645,1.3202,1.3202
51.101,0.0,0.0,-0.0033,0.0092,1.2973,-1.6373,1.2973,1.2973
51.2,0.0,0.0,-0.0033,0.0077,1.2732,-1.6298,1.2732,1.2732
51.3,0.0,0.0,-0.0033,0.0063,1.2484,-1.6221,1.2484,1.2484
51.4,0.0,0.0,-0.0033,0.0051,1.2223,-1.6157,1.2224,1.2224
51.5,0.0,0.0,-0.0033,0.0041,1.1959,-1.609,1.1959,1.1959
51.601,0.0,0.0,-0.0033,0.003,1.1671,-1.6036,1.1671,1.1671
51.7,0.0,0.0,-0.0033,0.0022,1.1406,-1.5982,1.1406,1.1406
51.8,0.0,0.0,-0.0033,0.0015,1.1112,-1.5926,1.1112,1.1112
51.9,0.0,0.0,-0.0033,0.001,1.0798,-1.5872,1.0798,1.0798
52.0,0.0,0.0,-0.0033,0.0005,1.0494,-1.5828,1.0494,1.0494
52.1,0.0,0.0,-0.0033,0.0002,1.0188,-1.5785,1.0188,1.0188
52.2,0.0,0.0,-0.0033,0.0001,0.9875,-1.5741,0.9875,0.9875
52.3,0.0,0.0,-0.0033,0.0001,0.9555,-1.5687,0.9555,0.9555
52.4,0.0,0.0,-0.0033,0.0003,0.9236,-1.5633,0.9236,0.9236
52.501,0.0,0.0,-0.0033,0.0006,0.891,-1.56,0.891,0.891
52.6,0.0,0.0,-0.0033,0.001,0.8579,-1.5577,0.8579,0.8579
52.7,0.0,0.0,-0.0033,0.0015,0.8243,-1.5546,0.8243,0.8243
52.8,0.0,0.0,-0.0033,0.0021,0.7906,-1.5512,0.7906,0.7906
52.9,0.0,0.0,-0.0033,0.0029,0.7563,-1.5469,0.7563,0.7563
53.0,0.0,0.0,-0.0033,0.0038,0.7221,-1.5436,0.7221,0.7221
53.1,0.0,0.0,-0.0033,0.0048,0.6868,-1.5413,0.6869,0.6869
53.2,0.0,0.0,-0.0033,0.0059,0.6522,-1.5403,0.6522,0.6522
53.301,0.0,0.0,-0.0033,0.007,0.6172,-1.5382,0.6172,0.6172
53.4,0.0,0.0,-0.0033,0.0084,0.5778,-1.5359,0.5779,0.5779
53.5,0.0,0.0,-0.0033,0.0094,0.5475,-1.5348,0.5475,0.5475
53.6,0.0,0.0,-0.0033,0.0107,0.5115,-1.5348,0.5115,0.5116
53.7,0.0,0.0,-0.0033,0.012,0.4752,-1.5348,0.4753,0.4754
53.8,0.0,0.0,-0.0033,0.0133,0.4395,-1.5348,0.4395,0.4397
53.9,0.0,0.0,-0.0033,0.0144,0.4104,-1.5348,0.4104,0.4106
54.001,0.0,0.0,-0.0033,0.0157,0.3736,-1.5338,0.3737,0.3739
54.1,0.0,0.0,-0.0033,0.0174,0.3275,-1.5326,0.3276,0.328
54.201,0.0,0.0,-0.0033,0.0187,0.2932,-1.5326,0.2932,0.2938
54.301,0.0,0.0,-0.0033,0.0202,0.2561,-1.5338,0.2562,0.2569
54.401,0.0,0.0,-0.0033,0.0215,0.2191,-1.5338,0.2192,0.2201
54.5,0.0,0.0,-0.0033,0.0229,0.1807,-1.5338,0.1808,0.1821
54.601,0.0,0.0,-0.0033,0.0244,0.1424,-1.5338,0.1425,0.1445
54.701,0.0,0.0,-0.0033,0.0258,0.1036,-1.5338,0.1037,0.1067
54.8,0.0522,-0.0002,-0.0033,0.0272,0.0655,-1.5348,0.0656,0.0703
54.901,0.0522,-0.0002,-0.0033,0.0286,0.0253,-1.5348,0.0254,0.0347
55.0,0.0522,-0.0002,-0.0033,0.0301,-0.0145,-1.5348,-0.0144,0.0264
55.1,0.0522,-0.0002,-0.0033,0.0312,-0.0468,-1.5348,-0.0467,0.0511
55.2,0.0522,-0.0002,-0.0033,0.0327,-0.0881,-1.5348,-0.088,0.0901
55.3,0.0522,-0.0002,-0.0033,0.0345,-0.1387,-1.5348,-0.1385,0.1396
55.4,0.0522,-0.0002,-0.0033,0.0357,-0.1697,-1.5348,-0.1696,0.1703
55.501,0.0522,-0.0002,-0.0033,0.0368,-0.2019,-1.5348,-0.2018,0.2024
55.6,0.0522,-0.0002,-0.0033,0.0376,-0.2239,-1.5338,-0.2238,0.2242
55.7,0.0522,-0.0002,-0.0033,0.0381,-0.2372,-1.5338,-0.237,0.2374
55.8,0.0522,-0.0002,-0.0033,0.0383,-0.242,-1.5338,-0.2419,0.2422
55.9,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5338,-0.2419,0.2423
56.0,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
56.1,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
56.2,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
56.301,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
56.401,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
56.5,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
56.6,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
56.7,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
56.8,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
56.9,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
57.0,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
57.1,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
57.2,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
57.3,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
57.4,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
57.5,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
57.601,0.0522,-0.0002,-0.0033,0.0383,-0.2421,-1.5348,-0.2419,0.2423
