time_s,ref_x,ref_y,real_x,real_y,cte_m
8.305,3.214,2.6901,3.3556,2.75,-0.1531
8.405,3.214,2.6901,3.3556,2.75,-0.1531
8.505,3.1872,2.7366,3.364,2.8294,-0.1993
8.605,3.1872,2.7366,3.3663,2.8518,-0.2128
8.705,3.1872,2.7366,3.3664,2.8529,-0.2135
8.805,3.1872,2.7366,3.3679,2.8679,-0.2226
8.905,3.1872,2.7366,3.3679,2.8679,-0.2226
9.005,3.1872,2.7366,3.3679,2.8679,-0.2226
9.105,3.1872,2.7366,3.3679,2.8679,-0.2226
9.205,3.1872,2.7366,3.3679,2.8679,-0.2226
9.305,3.1872,2.7366,3.3679,2.8679,-0.2226
9.405,3.1872,2.7366,3.3679,2.8679,-0.2226
9.505,3.1872,2.7366,3.3679,2.8679,-0.2226
9.605,3.1872,2.7366,3.3679,2.8679,-0.2226
9.705,3.1872,2.7366,3.3679,2.8679,-0.2226
9.805,3.1872,2.7366,3.3679,2.8679,-0.2226
9.905,3.1872,2.7366,3.3679,2.8679,-0.2226
10.005,3.1872,2.7366,3.3679,2.8679,-0.2226
10.105,3.1872,2.7366,3.3679,2.8679,-0.2226
10.205,3.1872,2.7366,3.3679,2.8679,-0.2226
10.305,3.1872,2.7366,3.3679,2.8679,-0.2226
10.405,3.1872,2.7366,3.3679,2.8679,-0.2226
10.505,3.1872,2.7366,3.3679,2.8679,-0.2226
10.605,3.1872,2.7366,3.3679,2.8679,-0.2226
10.705,3.1872,2.7366,3.3679,2.8679,-0.2226
10.805,3.1872,2.7366,3.3679,2.8679,-0.2226
10.905,3.1872,2.7366,3.3679,2.8679,-0.2226
11.005,3.1872,2.7366,3.3679,2.8679,-0.2226
11.105,3.1872,2.7366,3.3679,2.8679,-0.2226
11.205,3.1872,2.7366,3.3679,2.8679,-0.2226
11.305,3.1872,2.7366,3.3679,2.8679,-0.2226
11.405,3.1872,2.7366,3.3679,2.8679,-0.2226
11.505,3.1872,2.7366,3.3679,2.8679,-0.2226
11.605,3.1872,2.7366,3.3679,2.8679,-0.2226
11.705,3.1872,2.7366,3.3679,2.8679,-0.2226
11.805,3.1872,2.7366,3.3679,2.8679,-0.2226
11.905,3.1872,2.7366,3.3679,2.8679,-0.2226
