time_s,ref_x,ref_y,real_x,real_y,cte_m
5.01,2.9209,0.4187,2.9112,0.4131,0.0034
5.11,2.9547,0.4572,2.9607,0.4748,0.0067
5.21,3.0257,0.5508,3.0076,0.5385,0.0078
5.31,3.0618,0.6064,3.0549,0.6108,0.0082
5.41,3.089,0.6535,3.0911,0.6722,0.0073
5.51,3.1379,0.7536,3.1289,0.7443,0.0045
5.61,3.1594,0.8068,3.1597,0.813,0.0019
5.71,3.1796,0.8644,3.1876,0.888,-0.0003
5.81,3.2083,0.9681,3.209,0.9601,-0.0025
5.91,3.2196,1.0237,3.2271,1.0385,-0.0047
6.01,3.2349,1.1253,3.2385,1.1077,-0.0059
6.11,3.242,1.1786,3.2479,1.1832,-0.0053
6.21,3.2557,1.2848,3.2549,1.261,-0.0022
6.31,3.2624,1.3384,3.2606,1.3343,0.0013
6.41,3.2689,1.3902,3.2663,1.4122,0.0052
6.51,3.2818,1.4989,3.2721,1.4882,0.0085
6.61,3.2878,1.5512,3.2783,1.5634,0.0108
6.71,3.3,1.6635,3.2856,1.6471,0.0126
6.81,3.3066,1.7275,3.2923,1.719,0.0134
6.91,3.3121,1.7819,3.3,1.7972,0.0135
7.01,3.3233,1.9,3.3082,1.8771,0.0129
7.11,3.3283,1.9552,3.3169,1.9562,0.0114
7.21,3.3337,2.0161,3.3257,2.038,0.0099
7.31,3.3424,2.1203,3.333,2.1159,0.009
7.41,3.3444,2.1716,3.3379,2.1974,0.007
7.51,3.3402,2.2806,3.3381,2.2773,0.0024
7.61,3.3251,2.3854,3.3317,2.3615,-0.0023
7.71,3.3139,2.435,3.3194,2.4374,-0.006
7.81,3.2833,2.5356,3.2998,2.5137,-0.0085
7.91,3.2599,2.5953,3.2721,2.5916,-0.0099
8.01,3.239,2.6412,3.2409,2.6582,-0.009
8.11,3.1872,2.7366,3.2009,2.7285,-0.0076
8.21,3.1594,2.7801,3.1604,2.7881,-0.0053
8.311,3.1271,2.8254,3.1149,2.8462,-0.0026
8.41,3.0581,2.909,3.0657,2.9009,-0.0002
8.51,3.0233,2.9454,3.0135,2.9521,0.0022
8.61,2.9441,3.0174,2.9595,2.9989,0.0043
8.71,2.8951,3.056,2.9037,3.0425,0.0055
8.81,2.8489,3.089,2.8429,3.0856,0.0062
8.91,2.7925,3.1256,2.7804,3.1258,0.0061
9.01,2.6981,3.1782,2.7174,3.163,0.0048
9.11,2.645,3.2039,2.6498,3.1983,0.003
9.21,2.5938,3.2268,2.5831,3.2295,0.0017
9.31,2.5392,3.2493,2.5141,3.2578,0.0014
9.41,2.4415,3.2852,2.4423,3.2834,0.0015
9.51,2.3916,3.3015,2.3686,3.3061,0.0024
9.61,2.2834,3.332,2.3101,3.3217,0.0033
9.71,2.2306,3.3445,2.2209,3.3426,0.004
9.81,2.1302,3.3647,2.1455,3.3565,0.0054
9.91,2.078,3.3733,2.0646,3.3686,0.0067
10.01,1.9709,3.3868,1.9959,3.3768,0.0074
10.11,1.9168,3.3917,1.9204,3.3842,0.0072
10.21,1.8657,3.395,1.8415,3.3906,0.0058
10.31,1.7615,3.4008,1.769,3.3957,0.0047
10.411,1.7097,3.4036,1.692,3.4003,0.0043
10.51,1.6032,3.4093,1.6163,3.4041,0.0045
10.61,1.5467,3.4121,1.5392,3.4076,0.0049
10.71,1.4418,3.4173,1.4573,3.411,0.0056
10.81,1.3903,3.4198,1.3844,3.4138,0.0062
10.91,1.288,3.4247,1.3039,3.417,0.0069
11.01,1.2307,3.4274,1.2274,3.42,0.0075
11.11,1.1778,3.4298,1.1493,3.4232,0.0079
11.21,1.0692,3.4347,1.0834,3.4259,0.0082
11.311,1.0155,3.437,1.0058,3.4292,0.0082
11.41,0.9088,3.4415,0.9106,3.4335,0.0079
11.51,0.8569,3.4435,0.8327,3.4371,0.0073
11.61,0.7475,3.4478,0.755,3.441,0.0065
11.71,0.6858,3.4501,0.675,3.4451,0.0054
11.81,0.5768,3.4539,0.5975,3.4489,0.0043
11.91,0.5768,3.4539,0.5628,3.4504,0.0039
12.01,0.418,3.4574,0.4407,3.4539,0.0037
12.11,0.3622,3.4555,0.36,3.4533,0.002
12.21,0.3059,3.4513,0.2796,3.4496,-0.0007
12.31,0.1933,3.4368,0.1969,3.4421,-0.0046
