time_s,ref_x,ref_y,real_x,real_y,cte_m
8.805,2.7012,0.2292,2.7381,0.1636,-0.075
8.905,2.7012,0.2292,2.7381,0.1636,-0.075
9.005,2.7012,0.2292,2.7381,0.1636,-0.075
9.105,2.7012,0.2292,2.7384,0.1638,-0.075
9.205,2.7012,0.2292,2.7425,0.1669,-0.0747
9.305,2.7012,0.2292,2.7478,0.1709,-0.0744
9.405,2.7012,0.2292,2.7585,0.179,-0.0736
9.505,2.7012,0.2292,2.7649,0.184,-0.073
9.605,2.7454,0.2604,2.7779,0.1942,-0.0726
9.705,2.7454,0.2604,2.7835,0.1988,-0.0722
9.805,2.7454,0.2604,2.7834,0.1987,-0.0722
9.905,2.7454,0.2604,2.7762,0.1928,-0.0727
10.005,2.7454,0.2604,2.7728,0.19,-0.0729
10.105,2.7454,0.2604,2.7753,0.1921,-0.0728
10.205,2.7454,0.2604,2.7753,0.1921,-0.0728
10.305,2.7454,0.2604,2.794,0.2078,-0.0712
10.405,2.7454,0.2604,2.8098,0.2223,-0.0689
10.505,2.7927,0.2972,2.8395,0.2504,-0.0658
10.605,2.7927,0.2972,2.8395,0.2504,-0.0658
10.705,2.8347,0.3332,2.8727,0.2834,-0.0625
10.805,2.8774,0.3734,2.9115,0.3243,-0.0589
10.905,2.8774,0.3734,2.9182,0.3319,-0.0582
11.005,2.8774,0.3734,2.9182,0.3319,-0.0582
11.105,2.9547,0.4572,3.0091,0.4401,-0.0526
11.205,2.9882,0.4991,3.0246,0.4629,-0.051
11.305,3.0618,0.6064,3.0818,0.5542,-0.0446
11.405,3.089,0.6535,3.1154,0.618,-0.0402
11.505,3.1163,0.7066,3.1372,0.6665,-0.0364
11.606,3.1379,0.7536,3.1616,0.7401,-0.0272
11.705,3.1796,0.8644,3.171,0.8374,-0.0002
11.805,3.1953,0.9168,3.1658,0.9038,0.025
11.905,3.1953,0.9168,3.1627,0.9335,0.0359
12.005,3.2276,1.0733,3.1464,1.0814,0.0815
12.105,3.2349,1.1253,3.1418,1.1327,0.0932
12.205,3.242,1.1786,3.1356,1.201,0.1083
12.305,3.2487,1.2307,3.1313,1.2489,0.1189
12.405,3.2557,1.2848,3.128,1.2837,0.1266
12.505,3.2557,1.2848,3.1253,1.3126,0.1329
12.605,3.2689,1.3902,3.1183,1.3845,0.1487
12.705,3.2689,1.3902,3.1183,1.3845,0.1487
12.805,3.2752,1.4426,3.1131,1.4369,0.1603
12.905,3.2752,1.4426,3.111,1.4575,0.1647
13.005,3.2752,1.4426,3.111,1.4575,0.1647
13.105,3.2818,1.4989,3.1075,1.4927,0.1724
13.205,3.2818,1.4989,3.1075,1.4927,0.1724
13.305,3.2818,1.4989,3.1075,1.4927,0.1724
13.405,3.2818,1.4989,3.1075,1.4927,0.1724
13.505,3.2818,1.4989,3.1075,1.4927,0.1724
13.606,3.2818,1.4989,3.1075,1.4927,0.1724
13.706,3.2818,1.4989,3.1075,1.4927,0.1724
13.805,3.2818,1.4989,3.1075,1.4927,0.1724
13.906,3.2818,1.4989,3.1075,1.4927,0.1724
14.005,3.2818,1.4989,3.1072,1.4956,0.1731
14.105,3.2818,1.4989,3.1065,1.5029,0.1746
14.205,3.2818,1.4989,3.1063,1.5044,0.175
14.305,3.2818,1.4989,3.1063,1.5043,0.1749
14.405,3.2818,1.4989,3.1063,1.5043,0.1749
14.505,3.2818,1.4989,3.1063,1.5043,0.1749
14.605,3.2818,1.4989,3.1063,1.5043,0.1749
14.705,3.2818,1.4989,3.1063,1.5043,0.1749
14.805,3.2818,1.4989,3.1063,1.5043,0.1749
14.905,3.2818,1.4989,3.1063,1.5043,0.1749
15.006,3.2818,1.4989,3.1063,1.5043,0.1749
15.105,3.2818,1.4989,3.1063,1.5043,0.1749
15.205,3.2818,1.4989,3.1063,1.5043,0.1749
15.306,3.2818,1.4989,3.1063,1.5043,0.1749
15.406,3.2818,1.4989,3.1063,1.5043,0.1749
15.505,3.2818,1.4989,3.1063,1.5043,0.1749
15.605,3.2818,1.4989,3.1063,1.5043,0.1749
15.706,3.2818,1.4989,3.1063,1.5043,0.1749
15.805,3.2818,1.4989,3.1063,1.5043,0.1749
15.905,3.2818,1.4989,3.1063,1.5043,0.1749
16.005,3.2818,1.4989,3.1063,1.5043,0.1749
16.105,3.2818,1.4989,3.1063,1.5043,0.1749
16.205,3.2818,1.4989,3.1063,1.5043,0.1749
16.306,3.2818,1.4989,3.1063,1.5043,0.1749
16.405,3.2818,1.4989,3.1063,1.5043,0.1749
16.506,3.2818,1.4989,3.1063,1.5043,0.1749
16.605,3.2818,1.4989,3.1063,1.5043,0.1749
16.705,3.2818,1.4989,3.1063,1.5043,0.1749
16.805,3.2818,1.4989,3.1063,1.5043,0.1749
16.905,3.2818,1.4989,3.1063,1.5043,0.1749
17.005,3.2818,1.4989,3.1063,1.5043,0.1749
17.105,3.2818,1.4989,3.1063,1.5043,0.1749
17.205,3.2818,1.4989,3.1063,1.5043,0.1749
17.305,3.2818,1.4989,3.1063,1.5043,0.1749
17.405,3.2818,1.4989,3.1063,1.5043,0.1749
17.505,3.2818,1.4989,3.1063,1.5043,0.1749
17.605,3.2818,1.4989,3.1063,1.5043,0.1749
17.705,3.2818,1.4989,3.1063,1.5043,0.1749
17.805,3.2818,1.4989,3.1063,1.5043,0.1749
17.905,3.2818,1.4989,3.1063,1.5043,0.1749
18.005,3.2818,1.4989,3.106,1.5077,0.1757
18.105,3.2818,1.4989,3.1055,1.5131,0.1768
18.205,3.2818,1.4989,3.1043,1.5253,0.1794
18.305,3.2878,1.5512,3.1027,1.548,0.1836
18.405,3.2878,1.5512,3.1017,1.5738,0.1874
18.505,3.294,1.6077,3.1016,1.6109,0.1917
18.605,3.294,1.6077,3.1032,1.6419,0.1934
18.705,3.3,1.6635,3.1075,1.688,0.194
18.805,3.3066,1.7275,3.1132,1.7252,0.1921
18.905,3.3066,1.7275,3.1204,1.7617,0.1887
19.006,3.3121,1.7819,3.127,1.789,0.1848
19.106,3.3179,1.8429,3.1492,1.8657,0.1701
19.205,3.3233,1.9,3.177,1.9337,0.1488
19.305,3.3283,1.9552,3.2039,1.992,0.1271
19.405,3.3337,2.0161,3.2271,2.0409,0.1084
19.505,3.3424,2.1203,3.2614,2.1115,0.0802
19.605,3.3444,2.1716,3.2949,2.1796,0.0496
19.705,3.3444,2.1716,3.2987,2.1879,0.0459
19.805,3.3402,2.2806,3.3299,2.2579,0.0123
19.905,3.3251,2.3854,3.3799,2.3865,-0.0542
20.005,3.3139,2.435,3.3837,2.4382,-0.0685
20.105,3.3002,2.4843,3.3806,2.4962,-0.0804
20.205,3.2833,2.5356,3.3724,2.5503,-0.089
20.305,3.2599,2.5953,3.3589,2.6033,-0.0946
20.405,3.239,2.6412,3.3388,2.6601,-0.0982
20.505,3.239,2.6412,3.3181,2.7051,-0.0988
20.605,3.214,2.6901,3.3002,2.7376,-0.0985
20.705,3.214,2.6901,3.2855,2.7613,-0.0967
20.804,3.1594,2.7801,3.2447,2.82,-0.0931
20.905,3.1594,2.7801,3.2225,2.8462,-0.0892
21.005,3.1271,2.8254,3.1844,2.8872,-0.0828
21.105,3.0953,2.8661,3.1417,2.9256,-0.0736
21.205,3.0581,2.909,3.096,2.9605,-0.0626
21.305,3.0233,2.9454,3.0562,2.9871,-0.0527
21.405,3.0233,2.9454,3.0467,2.9931,-0.0502
21.505,2.9441,3.0174,2.9406,3.0546,-0.0263
21.605,2.8951,3.056,2.9045,3.0734,-0.0196
21.705,2.8489,3.089,2.8272,3.1116,-0.0063
21.805,2.7476,3.1519,2.7596,3.1434,0.0015
21.905,2.6981,3.1782,2.6971,3.1717,0.0062
22.005,2.645,3.2039,2.6216,3.2048,0.009
22.105,2.5392,3.2493,2.55,3.235,0.0094
22.205,2.4887,3.2686,2.4695,3.2671,0.008
22.306,2.3916,3.3015,2.3865,3.2979,0.0049
22.405,2.339,3.3171,2.3203,3.3198,0.0025
22.505,2.2306,3.3445,2.2421,3.3428,-0.0009
22.606,2.1813,3.355,2.1784,3.3591,-0.0034
22.706,2.078,3.3733,2.0941,3.3771,-0.0062
22.805,2.0272,3.3803,2.0239,3.3905,-0.0096
22.905,1.9709,3.3868,1.9663,3.401,-0.0137
23.005,1.9168,3.3917,1.93,3.4075,-0.0168
23.106,1.8657,3.395,1.8786,3.4165,-0.0222
23.205,1.8657,3.395,1.8455,3.4222,-0.026
23.305,1.8144,3.3978,1.8202,3.4266,-0.029
23.405,1.8144,3.3978,1.8034,3.4294,-0.0309
23.505,1.8144,3.3978,1.7934,3.4311,-0.0321
23.605,1.8144,3.3978,1.7918,3.4314,-0.0323
23.705,1.8144,3.3978,1.7918,3.4314,-0.0323
23.805,1.8144,3.3978,1.7918,3.4314,-0.0323
23.905,1.8144,3.3978,1.7918,3.4314,-0.0323
24.006,1.8144,3.3978,1.7918,3.4314,-0.0323
24.105,1.8144,3.3978,1.7918,3.4314,-0.0323
24.205,1.8144,3.3978,1.7918,3.4314,-0.0323
24.305,1.8144,3.3978,1.7918,3.4314,-0.0323
24.405,1.8144,3.3978,1.7918,3.4314,-0.0323
24.505,1.8144,3.3978,1.7918,3.4314,-0.0323
24.606,1.8144,3.3978,1.7918,3.4314,-0.0323
24.705,1.8144,3.3978,1.7918,3.4314,-0.0323
24.805,1.8144,3.3978,1.7918,3.4314,-0.0323
24.905,1.8144,3.3978,1.7918,3.4314,-0.0323
25.005,1.8144,3.3978,1.7918,3.4314,-0.0323
25.105,1.8144,3.3978,1.7918,3.4314,-0.0323
25.205,1.8144,3.3978,1.7918,3.4314,-0.0323
25.305,1.8144,3.3978,1.7918,3.4314,-0.0323
25.406,1.8144,3.3978,1.7918,3.4314,-0.0323
25.505,1.8144,3.3978,1.7918,3.4314,-0.0323
25.605,1.8144,3.3978,1.7918,3.4314,-0.0323
25.705,1.8144,3.3978,1.7918,3.4314,-0.0323
25.805,1.8144,3.3978,1.7918,3.4314,-0.0323
25.905,1.8144,3.3978,1.7918,3.4314,-0.0323
26.005,1.8144,3.3978,1.7918,3.4314,-0.0323
26.105,1.8144,3.3978,1.7918,3.4314,-0.0323
26.205,1.8144,3.3978,1.7918,3.4314,-0.0323
26.305,1.8144,3.3978,1.7918,3.4314,-0.0323
26.405,1.8144,3.3978,1.7918,3.4314,-0.0323
26.505,1.8144,3.3978,1.7918,3.4314,-0.0323
26.605,1.8144,3.3978,1.7918,3.4314,-0.0323
26.705,1.8144,3.3978,1.7918,3.4314,-0.0323
26.805,1.8144,3.3978,1.7918,3.4314,-0.0323
26.905,1.8144,3.3978,1.7918,3.4314,-0.0323
27.005,1.8144,3.3978,1.7918,3.4314,-0.0323
27.105,1.8144,3.3978,1.7918,3.4314,-0.0323
27.206,1.8144,3.3978,1.7918,3.4314,-0.0323
27.305,1.8144,3.3978,1.7918,3.4314,-0.0323
27.405,1.8144,3.3978,1.7918,3.4314,-0.0323
27.505,1.8144,3.3978,1.7918,3.4314,-0.0323
27.605,1.8144,3.3978,1.7918,3.4314,-0.0323
27.705,1.8144,3.3978,1.7918,3.4314,-0.0323
27.806,1.8144,3.3978,1.7918,3.4314,-0.0323
27.905,1.8144,3.3978,1.7918,3.4314,-0.0323
28.005,1.8144,3.3978,1.7918,3.4314,-0.0323
28.105,1.8144,3.3978,1.7918,3.4314,-0.0323
28.205,1.8144,3.3978,1.7918,3.4314,-0.0323
28.305,1.8144,3.3978,1.7918,3.4314,-0.0323
28.405,1.8144,3.3978,1.7918,3.4314,-0.0323
28.505,1.8144,3.3978,1.7918,3.4314,-0.0323
28.606,1.8144,3.3978,1.7918,3.4314,-0.0323
28.705,1.8144,3.3978,1.7918,3.4314,-0.0323
28.805,1.8144,3.3978,1.7918,3.4314,-0.0323
28.905,1.8144,3.3978,1.7918,3.4314,-0.0323
29.005,1.8144,3.3978,1.7918,3.4314,-0.0323
29.105,1.8144,3.3978,1.7918,3.4314,-0.0323
29.205,1.8144,3.3978,1.7918,3.4314,-0.0323
29.305,1.8144,3.3978,1.7918,3.4314,-0.0323
29.405,1.8144,3.3978,1.7918,3.4314,-0.0323
29.505,1.8144,3.3978,1.7918,3.4314,-0.0323
29.606,1.8144,3.3978,1.7918,3.4314,-0.0323
29.705,1.8144,3.3978,1.7918,3.4314,-0.0323
29.805,1.8144,3.3978,1.7918,3.4314,-0.0323
29.905,1.8144,3.3978,1.7918,3.4314,-0.0323
30.005,1.8144,3.3978,1.7918,3.4314,-0.0323
30.105,1.8144,3.3978,1.7918,3.4314,-0.0323
30.205,1.8144,3.3978,1.7918,3.4314,-0.0323
30.305,1.8144,3.3978,1.7918,3.4314,-0.0323
30.405,1.8144,3.3978,1.7918,3.4314,-0.0323
30.505,1.8144,3.3978,1.7918,3.4314,-0.0323
30.605,1.8144,3.3978,1.7918,3.4314,-0.0323
30.705,1.8144,3.3978,1.7918,3.4314,-0.0323
30.805,1.8144,3.3978,1.7918,3.4314,-0.0323
30.906,1.8144,3.3978,1.7918,3.4314,-0.0323
31.005,1.8144,3.3978,1.7918,3.4314,-0.0323
31.105,1.8144,3.3978,1.7918,3.4314,-0.0323
31.205,1.8144,3.3978,1.7918,3.4314,-0.0323
31.305,1.8144,3.3978,1.7918,3.4314,-0.0323
31.405,1.8144,3.3978,1.7918,3.4314,-0.0323
31.505,1.8144,3.3978,1.7918,3.4314,-0.0323
31.605,1.8144,3.3978,1.7918,3.4314,-0.0323
31.705,1.8144,3.3978,1.7918,3.4314,-0.0323
31.805,1.8144,3.3978,1.7918,3.4314,-0.0323
31.905,1.8144,3.3978,1.7918,3.4314,-0.0323
32.006,1.8144,3.3978,1.7918,3.4314,-0.0323
32.105,1.8144,3.3978,1.7918,3.4314,-0.0323
32.205,1.8144,3.3978,1.7918,3.4314,-0.0323
32.305,1.8144,3.3978,1.7918,3.4314,-0.0323
32.405,1.8144,3.3978,1.7918,3.4314,-0.0323
32.505,1.8144,3.3978,1.7918,3.4314,-0.0323
32.605,1.8144,3.3978,1.7918,3.4314,-0.0323
32.705,1.8144,3.3978,1.7918,3.4314,-0.0323
32.806,1.8144,3.3978,1.7918,3.4314,-0.0323
32.905,1.8144,3.3978,1.7918,3.4314,-0.0323
33.005,1.8144,3.3978,1.7918,3.4314,-0.0323
33.105,1.8144,3.3978,1.7918,3.4314,-0.0323
33.205,1.8144,3.3978,1.7918,3.4314,-0.0323
33.305,1.8144,3.3978,1.7918,3.4314,-0.0323
33.405,1.8144,3.3978,1.7918,3.4314,-0.0323
33.505,1.8144,3.3978,1.7918,3.4314,-0.0323
33.605,1.8144,3.3978,1.7918,3.4314,-0.0323
33.705,1.8144,3.3978,1.7918,3.4314,-0.0323
33.805,1.8144,3.3978,1.7918,3.4314,-0.0323
33.905,1.8144,3.3978,1.7918,3.4314,-0.0323
34.005,1.8144,3.3978,1.7918,3.4314,-0.0323
34.105,1.8144,3.3978,1.7918,3.4314,-0.0323
34.205,1.8144,3.3978,1.7918,3.4314,-0.0323
34.305,1.8144,3.3978,1.7918,3.4314,-0.0323
34.405,1.8144,3.3978,1.7918,3.4314,-0.0323
34.505,1.8144,3.3978,1.7918,3.4314,-0.0323
34.605,1.8144,3.3978,1.7918,3.4314,-0.0323
34.705,1.8144,3.3978,1.7918,3.4314,-0.0323
34.805,1.8144,3.3978,1.7918,3.4314,-0.0323
34.905,1.8144,3.3978,1.7918,3.4314,-0.0323
35.005,1.8144,3.3978,1.7918,3.4314,-0.0323
35.105,1.8144,3.3978,1.7918,3.4314,-0.0323
35.205,1.8144,3.3978,1.7918,3.4314,-0.0323
35.305,1.8144,3.3978,1.7918,3.4314,-0.0323
35.405,1.8144,3.3978,1.7918,3.4314,-0.0323
35.505,1.8144,3.3978,1.7918,3.4314,-0.0323
35.605,1.8144,3.3978,1.7918,3.4314,-0.0323
35.705,1.8144,3.3978,1.7918,3.4314,-0.0323
35.806,1.8144,3.3978,1.7918,3.4314,-0.0323
35.906,1.8144,3.3978,1.7918,3.4314,-0.0323
36.005,1.8144,3.3978,1.7918,3.4314,-0.0323
36.105,1.8144,3.3978,1.7918,3.4314,-0.0323
36.205,1.8144,3.3978,1.7918,3.4314,-0.0323
36.305,1.8144,3.3978,1.7918,3.4314,-0.0323
36.405,1.8144,3.3978,1.7918,3.4314,-0.0323
36.505,1.8144,3.3978,1.7918,3.4314,-0.0323
36.605,1.8144,3.3978,1.7918,3.4314,-0.0323
36.705,1.8144,3.3978,1.7918,3.4314,-0.0323
36.805,1.8144,3.3978,1.7918,3.4314,-0.0323
36.905,1.8144,3.3978,1.7918,3.4314,-0.0323
37.006,1.8144,3.3978,1.7918,3.4314,-0.0323
37.105,1.8144,3.3978,1.7918,3.4314,-0.0323
