time_s,ref_x,ref_y,real_x,real_y,cte_m
8.005,1.7277,0.0208,1.7138,0.0286,0.0083
8.105,1.7277,0.0208,1.7138,0.0286,0.0083
8.205,1.7277,0.0208,1.7138,0.0286,0.0083
8.306,1.7277,0.0208,1.7138,0.0286,0.0083
8.405,1.7277,0.0208,1.7138,0.0286,0.0083
8.505,1.7277,0.0208,1.7138,0.0286,0.0083
8.605,1.7277,0.0208,1.7138,0.0286,0.0083
8.706,1.7277,0.0208,1.7138,0.0286,0.0083
8.805,1.7277,0.0208,1.7138,0.0286,0.0083
8.905,1.7277,0.0208,1.7138,0.0286,0.0083
9.005,1.7277,0.0208,1.7138,0.0286,0.0083
9.105,1.7277,0.0208,1.7138,0.0286,0.0083
9.205,1.7277,0.0208,1.7138,0.0286,0.0083
9.305,1.7277,0.0208,1.7138,0.0286,0.0083
9.405,1.7277,0.0208,1.7138,0.0286,0.0083
9.506,1.7277,0.0208,1.7138,0.0286,0.0083
9.606,1.7277,0.0208,1.7138,0.0286,0.0083
9.705,1.7277,0.0208,1.7138,0.0286,0.0083
9.806,1.7277,0.0208,1.7138,0.0286,0.0083
9.906,1.7277,0.0208,1.7138,0.0286,0.0083
10.005,1.7277,0.0208,1.7138,0.0286,0.0083
10.105,1.7277,0.0208,1.7138,0.0286,0.0083
10.205,1.7277,0.0208,1.7138,0.0286,0.0083
10.305,1.7277,0.0208,1.7138,0.0286,0.0083
10.405,1.7277,0.0208,1.7138,0.0286,0.0083
10.505,1.7277,0.0208,1.7138,0.0286,0.0083
10.605,1.7277,0.0208,1.7138,0.0286,0.0083
10.707,1.7277,0.0208,1.7138,0.0286,0.0083
10.805,1.7277,0.0208,1.7138,0.0286,0.0083
10.905,1.7277,0.0208,1.7138,0.0286,0.0083
11.005,1.7277,0.0208,1.7202,0.0288,0.0083
11.106,1.7277,0.0208,1.7317,0.0291,0.0082
11.205,1.7277,0.0208,1.7492,0.0296,0.0082
11.305,1.7868,0.0226,1.7763,0.0304,0.0081
11.405,1.7868,0.0226,1.8091,0.0314,0.0081
11.505,1.8441,0.0245,1.8405,0.0324,0.008
11.605,1.9015,0.0264,1.9013,0.0344,0.008
11.705,1.9015,0.0264,1.9054,0.0345,0.008
11.805,2.0079,0.0302,2.0111,0.0384,0.008
11.905,2.0602,0.0321,2.0698,0.041,0.0085
12.005,2.0602,0.0321,2.0847,0.0418,0.0087
12.105,2.2162,0.0426,2.2092,0.0503,0.0085
12.206,2.2669,0.0504,2.2841,0.0591,0.0056
12.305,2.37,0.0745,2.3569,0.0712,0.0003
12.405,2.37,0.0745,2.3569,0.0712,0.0003
12.505,2.5155,0.1272,2.5168,0.1053,-0.0206
12.606,2.5676,0.1515,2.5843,0.1334,-0.0236
12.705,2.6149,0.1762,2.6454,0.1643,-0.0252
12.805,2.7012,0.2292,2.7332,0.2181,-0.027
12.905,2.7927,0.2972,2.8,0.2702,-0.0255
13.006,2.8347,0.3332,2.8526,0.3211,-0.0209
13.105,2.9209,0.4187,2.9112,0.3888,-0.0131
13.206,2.9547,0.4572,2.9485,0.4378,-0.0078
13.305,2.9882,0.4991,2.9981,0.5095,-0.0015
13.405,3.0618,0.6064,3.0467,0.5923,0.0053
13.505,3.089,0.6535,3.0887,0.6736,0.01
13.606,3.1379,0.7536,3.119,0.7372,0.0107
13.705,3.1594,0.8068,3.1508,0.8137,0.0105
13.805,3.1594,0.8068,3.1508,0.8137,0.0105
13.905,3.2083,0.9681,3.2023,0.9614,0.0043
14.005,3.2196,1.0237,3.2214,1.0371,0.0006
14.105,3.2349,1.1253,3.2366,1.1124,-0.0035
14.205,3.242,1.1786,3.2492,1.1979,-0.0046
14.305,3.2557,1.2848,3.2557,1.2593,-0.0032
14.405,3.2624,1.3384,3.262,1.3289,-0.0008
14.506,3.2689,1.3902,3.2666,1.3844,0.0015
14.606,3.2752,1.4426,3.2704,1.4331,0.0036
14.706,3.2752,1.4426,3.2732,1.4693,0.0052
14.805,3.2818,1.4989,3.2756,1.503,0.0067
14.905,3.2818,1.4989,3.2759,1.5076,0.0069
15.006,3.2878,1.5512,3.2778,1.5342,0.008
15.106,3.2878,1.5512,3.278,1.5373,0.0082
15.206,3.2878,1.5512,3.278,1.537,0.0082
15.305,3.2878,1.5512,3.278,1.5371,0.0082
15.405,3.2878,1.5512,3.278,1.5371,0.0082
15.505,3.2878,1.5512,3.278,1.5371,0.0082
15.605,3.2878,1.5512,3.278,1.5371,0.0082
15.705,3.2878,1.5512,3.278,1.5371,0.0082
15.805,3.2878,1.5512,3.278,1.5371,0.0082
15.905,3.2878,1.5512,3.278,1.5371,0.0082
16.005,3.2878,1.5512,3.278,1.5371,0.0082
16.105,3.2878,1.5512,3.278,1.5371,0.0082
16.205,3.2878,1.5512,3.278,1.5371,0.0082
16.305,3.2878,1.5512,3.278,1.5371,0.0082
16.406,3.2878,1.5512,3.278,1.5371,0.0082
16.506,3.2878,1.5512,3.278,1.5371,0.0082
16.605,3.2878,1.5512,3.278,1.5371,0.0082
16.705,3.2878,1.5512,3.278,1.5371,0.0082
16.806,3.2878,1.5512,3.278,1.5371,0.0082
16.905,3.2878,1.5512,3.278,1.5371,0.0082
17.005,3.2878,1.5512,3.278,1.5371,0.0082
17.105,3.2878,1.5512,3.278,1.5371,0.0082
17.206,3.2878,1.5512,3.278,1.5371,0.0082
17.306,3.2878,1.5512,3.278,1.5371,0.0082
17.405,3.2878,1.5512,3.278,1.5371,0.0082
17.505,3.2878,1.5512,3.278,1.5371,0.0082
17.605,3.2878,1.5512,3.278,1.5371,0.0082
17.705,3.2878,1.5512,3.278,1.5371,0.0082
17.805,3.2878,1.5512,3.278,1.5371,0.0082
17.905,3.2878,1.5512,3.278,1.5371,0.0082
18.005,3.2878,1.5512,3.278,1.5371,0.0082
18.105,3.2878,1.5512,3.278,1.5371,0.0082
18.205,3.2878,1.5512,3.278,1.5371,0.0082
18.305,3.2878,1.5512,3.278,1.5371,0.0082
18.405,3.2878,1.5512,3.278,1.5371,0.0082
18.506,3.2878,1.5512,3.278,1.5371,0.0082
18.606,3.2878,1.5512,3.278,1.5371,0.0082
18.705,3.2878,1.5512,3.278,1.5371,0.0082
18.805,3.2878,1.5512,3.278,1.5371,0.0082
18.905,3.2878,1.5512,3.278,1.5371,0.0082
19.006,3.2878,1.5512,3.278,1.5371,0.0082
19.105,3.2878,1.5512,3.278,1.5371,0.0082
19.205,3.2878,1.5512,3.278,1.5371,0.0082
19.305,3.2878,1.5512,3.278,1.5371,0.0082
19.406,3.2878,1.5512,3.278,1.5371,0.0082
19.505,3.2878,1.5512,3.278,1.5371,0.0082
19.606,3.2878,1.5512,3.278,1.5371,0.0082
19.705,3.2878,1.5512,3.278,1.5371,0.0082
19.805,3.2878,1.5512,3.278,1.5371,0.0082
19.906,3.2878,1.5512,3.278,1.5371,0.0082
20.005,3.2878,1.5512,3.278,1.5371,0.0082
20.105,3.2878,1.5512,3.278,1.5377,0.0082
20.205,3.2878,1.5512,3.2784,1.5436,0.0084
20.305,3.2878,1.5512,3.2791,1.5537,0.0089
20.405,3.2878,1.5512,3.2808,1.5768,0.0098
20.506,3.294,1.6077,3.2811,1.581,0.01
20.605,3.3,1.6635,3.2854,1.6384,0.0119
20.705,3.3,1.6635,3.2884,1.6751,0.0127
20.805,3.3066,1.7275,3.2929,1.7268,0.0135
20.905,3.3121,1.7819,3.299,1.7898,0.0138
21.005,3.3179,1.8429,3.3042,1.8403,0.0134
21.106,3.3233,1.9,3.311,1.9043,0.0126
21.205,3.3283,1.9552,3.3176,1.9687,0.0118
21.305,3.3337,2.0161,3.3238,2.0374,0.0117
21.405,3.3424,2.1203,3.3289,2.1096,0.0127
21.505,3.3444,2.1716,3.3321,2.1846,0.0125
21.605,3.3438,2.2265,3.333,2.2468,0.01
21.705,3.3337,2.3333,3.3292,2.344,0.003
21.805,3.3139,2.435,3.318,2.4303,-0.0028
21.906,3.3002,2.4843,3.3024,2.502,-0.0072
22.005,3.2599,2.5953,3.2788,2.5807,-0.0119
22.105,3.239,2.6412,3.2468,2.6594,-0.0148
22.205,3.1872,2.7366,3.2077,2.7345,-0.0165
22.305,3.1594,2.7801,3.1618,2.8073,-0.0171
22.406,3.0953,2.8661,3.1093,2.8727,-0.0151
22.505,3.0581,2.909,3.0522,2.934,-0.0124
22.605,2.9852,2.9818,2.9831,2.997,-0.0098
22.705,2.9852,2.9818,2.9741,3.005,-0.0096
22.805,2.8951,3.056,2.883,3.0815,-0.0131
22.905,2.8951,3.056,2.883,3.0815,-0.0131
23.005,2.6981,3.1782,2.7224,3.1966,-0.0275
23.105,2.645,3.2039,2.6602,3.2213,-0.0222
23.206,2.5938,3.2268,2.5843,3.2446,-0.0126
23.305,2.4887,3.2686,2.5131,3.2615,-0.0017
23.405,2.4415,3.2852,2.443,3.2761,0.0081
23.505,2.3916,3.3015,2.3817,3.2886,0.0152
23.605,2.2834,3.332,2.2982,3.306,0.0215
23.705,2.2834,3.332,2.282,3.3095,0.0221
23.805,2.1813,3.355,2.1564,3.3372,0.0224
23.905,2.078,3.3733,2.0764,3.3546,0.0187
24.005,2.0272,3.3803,2.0099,3.3681,0.0143
24.105,1.9168,3.3917,1.9422,3.3803,0.0093
24.205,1.8657,3.395,1.8726,3.3909,0.0038
24.305,1.8144,3.3978,1.8097,3.3986,-0.0005
24.405,1.7615,3.4008,1.7491,3.4055,-0.004
24.505,1.7097,3.4036,1.7,3.411,-0.0068
24.606,1.6593,3.4063,1.6665,3.4146,-0.0087
24.705,1.6593,3.4063,1.6424,3.4172,-0.01
24.805,1.6032,3.4093,1.6305,3.4185,-0.0106
24.905,1.6032,3.4093,1.6289,3.4187,-0.0107
25.006,1.6032,3.4093,1.6289,3.4187,-0.0107
25.105,1.6032,3.4093,1.6289,3.4187,-0.0107
25.205,1.6032,3.4093,1.6289,3.4187,-0.0107
25.305,1.6032,3.4093,1.6289,3.4187,-0.0107
25.406,1.6032,3.4093,1.6289,3.4187,-0.0107
25.506,1.6032,3.4093,1.6289,3.4187,-0.0107
25.605,1.6032,3.4093,1.6289,3.4187,-0.0107
25.706,1.6032,3.4093,1.6289,3.4187,-0.0107
25.805,1.6032,3.4093,1.6289,3.4187,-0.0107
25.906,1.6032,3.4093,1.6289,3.4187,-0.0107
26.005,1.6032,3.4093,1.6289,3.4187,-0.0107
26.105,1.6032,3.4093,1.6289,3.4187,-0.0107
26.205,1.6032,3.4093,1.6289,3.4187,-0.0107
26.306,1.6032,3.4093,1.6289,3.4187,-0.0107
26.405,1.6032,3.4093,1.6289,3.4187,-0.0107
26.505,1.6032,3.4093,1.6289,3.4187,-0.0107
26.605,1.6032,3.4093,1.6289,3.4187,-0.0107
26.705,1.6032,3.4093,1.6289,3.4187,-0.0107
26.805,1.6032,3.4093,1.6289,3.4187,-0.0107
26.905,1.6032,3.4093,1.6289,3.4187,-0.0107
27.005,1.6032,3.4093,1.6289,3.4187,-0.0107
27.106,1.6032,3.4093,1.6289,3.4187,-0.0107
27.205,1.6032,3.4093,1.6289,3.4187,-0.0107
27.306,1.6032,3.4093,1.6289,3.4187,-0.0107
27.405,1.6032,3.4093,1.6289,3.4187,-0.0107
27.505,1.6032,3.4093,1.6289,3.4187,-0.0107
27.605,1.6032,3.4093,1.6289,3.4187,-0.0107
27.705,1.6032,3.4093,1.6289,3.4187,-0.0107
